,Unnamed: 0,IN FILE,CLIP LENGTH,OFFSET,DURATION,SAMPLE RATE,MANUAL ID
2621,10901,Myiothlypis-coronata-450258.wav,43.824,3,3,48000,bird
2622,10902,Myiothlypis-coronata-450258.wav,43.824,6,3,48000,bird
2623,10903,Myiothlypis-coronata-450258.wav,43.824,9,3,48000,bird
2624,10904,Myiothlypis-coronata-450258.wav,43.824,12,3,48000,bird
2625,10905,Myiothlypis-coronata-450258.wav,43.824,15,3,48000,bird
2626,10906,Myiothlypis-coronata-450258.wav,43.824,18,3,48000,bird
2627,10907,Myiothlypis-coronata-450258.wav,43.824,21,3,48000,bird
2628,10908,Myiothlypis-coronata-450258.wav,43.824,24,3,48000,bird
2629,10909,Myiothlypis-coronata-450258.wav,43.824,27,3,48000,bird
2630,10910,Myiothlypis-coronata-450258.wav,43.824,30,3,48000,bird
2631,10911,Myiothlypis-coronata-450258.wav,43.824,33,3,48000,bird
2632,10912,Myiothlypis-coronata-450258.wav,43.824,36,3,48000,bird
2633,10913,Myiothlypis-coronata-450258.wav,43.824,39,3,48000,bird
2634,10972,Myiothlypis-luteoviridis-102710.wav,11.736,0,3,48000,bird
2635,10973,Myiothlypis-luteoviridis-102710.wav,11.736,3,3,48000,bird
2636,10974,Myiothlypis-luteoviridis-102710.wav,11.736,6,3,48000,bird
2637,11039,Myiotriccus-ornatus-262201.wav,16.1176,0,3,44100,bird
2638,11040,Myiotriccus-ornatus-262201.wav,16.1176,3,3,44100,bird
2639,11041,Myiotriccus-ornatus-262201.wav,16.1176,6,3,44100,bird
2640,11042,Myiotriccus-ornatus-262201.wav,16.1176,9,3,44100,bird
2641,11043,Myiotriccus-ornatus-262201.wav,16.1176,12,3,44100,bird
2642,11044,Myiozetetes-cayanensis-174029.wav,32.0,0,3,44100,bird
2643,11045,Myiozetetes-cayanensis-174029.wav,32.0,3,3,44100,bird
2644,11046,Myiozetetes-cayanensis-174029.wav,32.0,6,3,44100,bird
2645,11047,Myiozetetes-cayanensis-174029.wav,32.0,12,3,44100,bird
2646,11048,Myiozetetes-cayanensis-174029.wav,32.0,15,3,44100,bird
2647,11049,Myiozetetes-cayanensis-174029.wav,32.0,18,3,44100,bird
2648,11050,Myiozetetes-cayanensis-174029.wav,32.0,24,3,44100,bird
2649,11051,Myiozetetes-cayanensis-174029.wav,32.0,27,3,44100,bird
2650,11052,Myiozetetes-cayanensis-288547.wav,7.248,0,3,48000,bird
2651,11053,Myiozetetes-cayanensis-288547.wav,7.248,3,3,48000,bird
2652,11135,Myiozetetes-luteiventris-259009.wav,15.0465,0,3,44100,bird
2653,11136,Myiozetetes-luteiventris-259009.wav,15.0465,3,3,44100,bird
2654,11137,Myiozetetes-luteiventris-259009.wav,15.0465,6,3,44100,bird
2655,11138,Myiozetetes-luteiventris-259009.wav,15.0465,9,3,44100,bird
2656,11139,Myiozetetes-luteiventris-259009.wav,15.0465,12,3,44100,bird
2657,11140,Myiozetetes-similis-56169.wav,71.2098,0,3,44100,bird
2658,11141,Myiozetetes-similis-56169.wav,71.2098,3,3,44100,bird
2659,11142,Myiozetetes-similis-56169.wav,71.2098,6,3,44100,bird
2660,11143,Myiozetetes-similis-56169.wav,71.2098,9,3,44100,bird
2661,11144,Myiozetetes-similis-56169.wav,71.2098,12,3,44100,bird
2662,11145,Myiozetetes-similis-56169.wav,71.2098,15,3,44100,bird
2663,11146,Myiozetetes-similis-56169.wav,71.2098,18,3,44100,bird
2664,11147,Myiozetetes-similis-56169.wav,71.2098,21,3,44100,bird
2665,11148,Myiozetetes-similis-56169.wav,71.2098,24,3,44100,bird
2666,11149,Myiozetetes-similis-56169.wav,71.2098,27,3,44100,bird
2667,11150,Myiozetetes-similis-56169.wav,71.2098,30,3,44100,bird
2668,11151,Myiozetetes-similis-56169.wav,71.2098,33,3,44100,bird
2669,11152,Myiozetetes-similis-56169.wav,71.2098,36,3,44100,bird
2670,11153,Myiozetetes-similis-56169.wav,71.2098,39,3,44100,bird
2671,11154,Myiozetetes-similis-56169.wav,71.2098,42,3,44100,bird
2672,11155,Myiozetetes-similis-56169.wav,71.2098,45,3,44100,bird
2673,11156,Myiozetetes-similis-56169.wav,71.2098,48,3,44100,bird
2674,11157,Myiozetetes-similis-56169.wav,71.2098,51,3,44100,bird
2675,11158,Myiozetetes-similis-56169.wav,71.2098,54,3,44100,bird
2676,11159,Myiozetetes-similis-56169.wav,71.2098,57,3,44100,bird
2677,11160,Myiozetetes-similis-56169.wav,71.2098,60,3,44100,bird
2678,11161,Myiozetetes-similis-56169.wav,71.2098,63,3,44100,bird
2679,11162,Myiozetetes-similis-56169.wav,71.2098,66,3,44100,bird
2680,11163,Myiozetetes-similis-407816.wav,7.81061,0,3,44100,bird
2681,11164,Myiozetetes-similis-407816.wav,7.81061,3,3,44100,bird
2682,11168,Myrmelastes-brunneiceps-39820.wav,40.4375,0,3,44100,bird
2683,11169,Myrmelastes-brunneiceps-39820.wav,40.4375,3,3,44100,bird
2684,11170,Myrmelastes-brunneiceps-39820.wav,40.4375,6,3,44100,bird
2685,11171,Myrmelastes-brunneiceps-39820.wav,40.4375,12,3,44100,bird
2686,11172,Myrmelastes-brunneiceps-39820.wav,40.4375,15,3,44100,bird
2687,11173,Myrmelastes-brunneiceps-39820.wav,40.4375,18,3,44100,bird
2688,11174,Myrmelastes-brunneiceps-39820.wav,40.4375,21,3,44100,bird
2689,11175,Myrmelastes-brunneiceps-39820.wav,40.4375,24,3,44100,bird
2690,11176,Myrmelastes-brunneiceps-39820.wav,40.4375,27,3,44100,bird
2691,11177,Myrmelastes-brunneiceps-39820.wav,40.4375,30,3,44100,bird
2692,11178,Myrmelastes-brunneiceps-39820.wav,40.4375,33,3,44100,bird
2693,11179,Myrmelastes-brunneiceps-39820.wav,40.4375,36,3,44100,bird
2694,11195,Myrmelastes-brunneiceps-82819.wav,16.1437,6,3,22050,bird
2695,11196,Myrmelastes-brunneiceps-82819.wav,16.1437,12,3,22050,bird
2696,11218,Myrmelastes-hyperythrus-75337.wav,76.56,0,3,48000,bird
2697,11219,Myrmelastes-hyperythrus-75337.wav,76.56,3,3,48000,bird
2698,11220,Myrmelastes-hyperythrus-75337.wav,76.56,12,3,48000,bird
2699,11221,Myrmelastes-hyperythrus-75337.wav,76.56,15,3,48000,bird
2700,11222,Myrmelastes-hyperythrus-75337.wav,76.56,18,3,48000,bird
2701,11223,Myrmelastes-hyperythrus-75337.wav,76.56,27,3,48000,bird
2702,11224,Myrmelastes-hyperythrus-75337.wav,76.56,30,3,48000,bird
2703,11225,Myrmelastes-hyperythrus-75337.wav,76.56,42,3,48000,bird
2704,11226,Myrmelastes-hyperythrus-75337.wav,76.56,45,3,48000,bird
2705,11227,Myrmelastes-hyperythrus-75337.wav,76.56,48,3,48000,bird
2706,11228,Myrmelastes-hyperythrus-75337.wav,76.56,57,3,48000,bird
2707,11229,Myrmelastes-hyperythrus-75337.wav,76.56,60,3,48000,bird
2708,11230,Myrmelastes-hyperythrus-75337.wav,76.56,69,3,48000,bird
2709,11231,Myrmelastes-hyperythrus-75337.wav,76.56,72,3,48000,bird
2710,11232,Myrmelastes-hyperythrus-102551.wav,8.352,0,3,48000,bird
2711,11233,Myrmelastes-hyperythrus-102551.wav,8.352,3,3,48000,bird
2712,11309,Myrmothera-campanisona-65580.wav,23.249,0,3,22050,bird
2713,11310,Myrmothera-campanisona-65580.wav,23.249,9,3,22050,bird
2714,11311,Myrmothera-campanisona-65580.wav,23.249,12,3,22050,bird
2715,11312,Myrmothera-campanisona-65580.wav,23.249,18,3,22050,bird
2716,11347,Myrmotherula-brachyura-270838.wav,36.9371,0,3,44100,bird
2717,11348,Myrmotherula-brachyura-270838.wav,36.9371,3,3,44100,bird
2718,11349,Myrmotherula-brachyura-270838.wav,36.9371,12,3,44100,bird
2719,11350,Myrmotherula-brachyura-270838.wav,36.9371,15,3,44100,bird
2720,11351,Myrmotherula-brachyura-270838.wav,36.9371,21,3,44100,bird
2721,11352,Myrmotherula-brachyura-270838.wav,36.9371,24,3,44100,bird
2722,11353,Myrmotherula-brachyura-270838.wav,36.9371,33,3,44100,bird
2723,11358,Myrmotherula-brachyura-423727.wav,48.504,0,3,48000,bird
2724,11359,Myrmotherula-brachyura-423727.wav,48.504,3,3,48000,bird
2725,11360,Myrmotherula-brachyura-423727.wav,48.504,6,3,48000,bird
2726,11361,Myrmotherula-brachyura-423727.wav,48.504,12,3,48000,bird
2727,11362,Myrmotherula-brachyura-423727.wav,48.504,15,3,48000,bird
2728,11363,Myrmotherula-brachyura-423727.wav,48.504,21,3,48000,bird
2729,11364,Myrmotherula-brachyura-423727.wav,48.504,24,3,48000,bird
2730,11365,Myrmotherula-brachyura-423727.wav,48.504,30,3,48000,bird
2731,11366,Myrmotherula-brachyura-423727.wav,48.504,33,3,48000,bird
2732,11367,Myrmotherula-brachyura-423727.wav,48.504,36,3,48000,bird
2733,11368,Myrmotherula-brachyura-423727.wav,48.504,39,3,48000,bird
2734,11369,Myrmotherula-brachyura-423727.wav,48.504,45,3,48000,bird
2735,11370,Myrmotherula-grisea-3580.wav,52.689,0,3,44100,bird
2736,11371,Myrmotherula-grisea-3580.wav,52.689,3,3,44100,bird
2737,11372,Myrmotherula-grisea-3580.wav,52.689,6,3,44100,bird
2738,11373,Myrmotherula-grisea-3580.wav,52.689,12,3,44100,bird
2739,11374,Myrmotherula-grisea-3580.wav,52.689,15,3,44100,bird
2740,11375,Myrmotherula-grisea-3580.wav,52.689,18,3,44100,bird
2741,11376,Myrmotherula-grisea-3580.wav,52.689,21,3,44100,bird
2742,11377,Myrmotherula-grisea-3580.wav,52.689,24,3,44100,bird
2743,11378,Myrmotherula-grisea-3580.wav,52.689,27,3,44100,bird
2744,11379,Myrmotherula-grisea-3580.wav,52.689,30,3,44100,bird
2745,11380,Myrmotherula-grisea-3580.wav,52.689,33,3,44100,bird
2746,11381,Myrmotherula-grisea-3580.wav,52.689,36,3,44100,bird
2747,11382,Myrmotherula-grisea-3580.wav,52.689,39,3,44100,bird
2748,11383,Myrmotherula-grisea-3580.wav,52.689,42,3,44100,bird
2749,11384,Myrmotherula-grisea-3580.wav,52.689,45,3,44100,bird
2750,11385,Myrmotherula-grisea-3580.wav,52.689,48,3,44100,bird
2751,11404,Myrmotherula-iheringi-226538.wav,74.736,3,3,32000,bird
2752,11405,Myrmotherula-iheringi-226538.wav,74.736,6,3,32000,bird
2753,11406,Myrmotherula-iheringi-226538.wav,74.736,9,3,32000,bird
2754,11407,Myrmotherula-iheringi-226538.wav,74.736,18,3,32000,bird
2755,11408,Myrmotherula-iheringi-226538.wav,74.736,21,3,32000,bird
2756,11409,Myrmotherula-iheringi-226538.wav,74.736,24,3,32000,bird
2757,11410,Myrmotherula-iheringi-226538.wav,74.736,27,3,32000,bird
2758,11411,Myrmotherula-iheringi-226538.wav,74.736,30,3,32000,bird
2759,11412,Myrmotherula-iheringi-226538.wav,74.736,33,3,32000,bird
2760,11413,Myrmotherula-iheringi-226538.wav,74.736,36,3,32000,bird
2761,11414,Myrmotherula-iheringi-226538.wav,74.736,39,3,32000,bird
2762,11415,Myrmotherula-iheringi-226538.wav,74.736,42,3,32000,bird
2763,11416,Myrmotherula-iheringi-226538.wav,74.736,45,3,32000,bird
2764,11417,Myrmotherula-iheringi-226538.wav,74.736,48,3,32000,bird
2765,11418,Myrmotherula-iheringi-226538.wav,74.736,51,3,32000,bird
2766,11419,Myrmotherula-iheringi-226538.wav,74.736,57,3,32000,bird
2767,11420,Myrmotherula-iheringi-226538.wav,74.736,60,3,32000,bird
2768,11421,Myrmotherula-iheringi-226538.wav,74.736,63,3,32000,bird
2769,11422,Myrmotherula-iheringi-226538.wav,74.736,66,3,32000,bird
2770,11423,Myrmotherula-iheringi-226538.wav,74.736,69,3,32000,bird
2771,11442,Myrmotherula-iheringi-491867.wav,77.4531,0,3,44100,bird
2772,11443,Myrmotherula-iheringi-491867.wav,77.4531,3,3,44100,bird
2773,11444,Myrmotherula-iheringi-491867.wav,77.4531,6,3,44100,bird
2774,11445,Myrmotherula-iheringi-491867.wav,77.4531,9,3,44100,bird
2775,11446,Myrmotherula-iheringi-491867.wav,77.4531,12,3,44100,bird
2776,11447,Myrmotherula-iheringi-491867.wav,77.4531,15,3,44100,bird
2777,11448,Myrmotherula-iheringi-491867.wav,77.4531,18,3,44100,bird
2778,11449,Myrmotherula-iheringi-491867.wav,77.4531,24,3,44100,bird
2779,11450,Myrmotherula-iheringi-491867.wav,77.4531,27,3,44100,bird
2780,11451,Myrmotherula-iheringi-491867.wav,77.4531,30,3,44100,bird
2781,11452,Myrmotherula-iheringi-491867.wav,77.4531,33,3,44100,bird
2782,11453,Myrmotherula-iheringi-491867.wav,77.4531,36,3,44100,bird
2783,11454,Myrmotherula-iheringi-491867.wav,77.4531,39,3,44100,bird
2784,11455,Myrmotherula-iheringi-491867.wav,77.4531,42,3,44100,bird
2785,11456,Myrmotherula-iheringi-491867.wav,77.4531,45,3,44100,bird
2786,11457,Myrmotherula-iheringi-491867.wav,77.4531,48,3,44100,bird
2787,11458,Myrmotherula-iheringi-491867.wav,77.4531,51,3,44100,bird
2788,11459,Myrmotherula-iheringi-491867.wav,77.4531,54,3,44100,bird
2789,11460,Myrmotherula-iheringi-491867.wav,77.4531,57,3,44100,bird
2790,11461,Myrmotherula-iheringi-491867.wav,77.4531,60,3,44100,bird
2791,11462,Myrmotherula-iheringi-491867.wav,77.4531,63,3,44100,bird
2792,11463,Myrmotherula-iheringi-491867.wav,77.4531,66,3,44100,bird
2793,11464,Myrmotherula-iheringi-491867.wav,77.4531,69,3,44100,bird
2794,11465,Myrmotherula-iheringi-491867.wav,77.4531,72,3,44100,bird
2795,11511,Myrmotherula-longipennis-388509.wav,51.024,0,3,48000,bird
2796,11512,Myrmotherula-longipennis-388509.wav,51.024,3,3,48000,bird
2797,11513,Myrmotherula-longipennis-388509.wav,51.024,6,3,48000,bird
2798,11514,Myrmotherula-longipennis-388509.wav,51.024,9,3,48000,bird
2799,11515,Myrmotherula-longipennis-388509.wav,51.024,12,3,48000,bird
2800,11516,Myrmotherula-longipennis-388509.wav,51.024,15,3,48000,bird
2801,11517,Myrmotherula-longipennis-388509.wav,51.024,18,3,48000,bird
2802,11518,Myrmotherula-longipennis-388509.wav,51.024,21,3,48000,bird
2803,11519,Myrmotherula-longipennis-388509.wav,51.024,24,3,48000,bird
2804,11520,Myrmotherula-longipennis-388509.wav,51.024,27,3,48000,bird
2805,11521,Myrmotherula-longipennis-388509.wav,51.024,30,3,48000,bird
2806,11522,Myrmotherula-longipennis-388509.wav,51.024,33,3,48000,bird
2807,11523,Myrmotherula-longipennis-388509.wav,51.024,36,3,48000,bird
2808,11524,Myrmotherula-longipennis-388509.wav,51.024,39,3,48000,bird
2809,11525,Myrmotherula-longipennis-388509.wav,51.024,42,3,48000,bird
2810,11526,Myrmotherula-longipennis-388509.wav,51.024,45,3,48000,bird
2811,11527,Myrmotherula-longipennis-388509.wav,51.024,48,3,48000,bird
2812,11530,Myrmotherula-menetriesii-213313.wav,26.04,3,3,48000,bird
2813,11531,Myrmotherula-menetriesii-213313.wav,26.04,6,3,48000,bird
2814,11532,Myrmotherula-menetriesii-213313.wav,26.04,9,3,48000,bird
2815,11533,Myrmotherula-menetriesii-213313.wav,26.04,18,3,48000,bird
2816,11534,Myrmotherula-menetriesii-213313.wav,26.04,21,3,48000,bird
2817,11535,Myrmotherula-menetriesii-270854.wav,101.094,0,3,44100,bird
2818,11536,Myrmotherula-menetriesii-270854.wav,101.094,3,3,44100,bird
2819,11537,Myrmotherula-menetriesii-270854.wav,101.094,6,3,44100,bird
2820,11538,Myrmotherula-menetriesii-270854.wav,101.094,9,3,44100,bird
2821,11539,Myrmotherula-menetriesii-270854.wav,101.094,24,3,44100,bird
2822,11540,Myrmotherula-menetriesii-270854.wav,101.094,27,3,44100,bird
2823,11541,Myrmotherula-menetriesii-270854.wav,101.094,30,3,44100,bird
2824,11542,Myrmotherula-menetriesii-270854.wav,101.094,45,3,44100,bird
2825,11543,Myrmotherula-menetriesii-270854.wav,101.094,48,3,44100,bird
2826,11544,Myrmotherula-menetriesii-270854.wav,101.094,51,3,44100,bird
2827,11545,Myrmotherula-menetriesii-270854.wav,101.094,54,3,44100,bird
2828,11546,Myrmotherula-menetriesii-270854.wav,101.094,66,3,44100,bird
2829,11547,Myrmotherula-menetriesii-270854.wav,101.094,69,3,44100,bird
2830,11548,Myrmotherula-menetriesii-270854.wav,101.094,72,3,44100,bird
2831,11549,Myrmotherula-menetriesii-270854.wav,101.094,75,3,44100,bird
2832,11550,Myrmotherula-menetriesii-270854.wav,101.094,90,3,44100,bird
2833,11551,Myrmotherula-menetriesii-270854.wav,101.094,93,3,44100,bird
2834,11552,Myrmotherula-menetriesii-270854.wav,101.094,96,3,44100,bird
2835,11575,Myrmotherula-multostriata-296592.wav,25.3388,0,3,44100,bird
2836,11576,Myrmotherula-multostriata-296592.wav,25.3388,3,3,44100,bird
2837,11577,Myrmotherula-multostriata-296592.wav,25.3388,6,3,44100,bird
2838,11578,Myrmotherula-multostriata-296592.wav,25.3388,9,3,44100,bird
2839,11579,Myrmotherula-multostriata-296592.wav,25.3388,12,3,44100,bird
2840,11580,Myrmotherula-multostriata-296592.wav,25.3388,15,3,44100,bird
2841,11581,Myrmotherula-multostriata-296592.wav,25.3388,18,3,44100,bird
2842,11582,Myrmotherula-multostriata-296592.wav,25.3388,21,3,44100,bird
2843,11681,Nemosia-pileata-98841.wav,6.84,3,3,48000,bird
2844,11708,Neoctantes-niger-70728.wav,45.648,0,3,48000,bird
2845,11709,Neoctantes-niger-70728.wav,45.648,3,3,48000,bird
2846,11710,Neoctantes-niger-70728.wav,45.648,6,3,48000,bird
2847,11711,Neoctantes-niger-70728.wav,45.648,9,3,48000,bird
2848,11712,Neoctantes-niger-70728.wav,45.648,12,3,48000,bird
2849,11713,Neoctantes-niger-70728.wav,45.648,15,3,48000,bird
2850,11714,Neoctantes-niger-70728.wav,45.648,18,3,48000,bird
2851,11715,Neoctantes-niger-70728.wav,45.648,21,3,48000,bird
2852,11716,Neoctantes-niger-70728.wav,45.648,24,3,48000,bird
2853,11717,Neoctantes-niger-70728.wav,45.648,27,3,48000,bird
2854,11718,Neoctantes-niger-70728.wav,45.648,30,3,48000,bird
2855,11719,Neoctantes-niger-70728.wav,45.648,33,3,48000,bird
2856,11720,Neoctantes-niger-70728.wav,45.648,36,3,48000,bird
2857,11721,Neoctantes-niger-70728.wav,45.648,39,3,48000,bird
2858,11722,Neoctantes-niger-70728.wav,45.648,42,3,48000,bird
2859,11754,Neomorphus-geoffroyi-61276.wav,20.928,0,3,48000,bird
2860,11755,Neomorphus-geoffroyi-61276.wav,20.928,3,3,48000,bird
2861,11756,Neomorphus-geoffroyi-61276.wav,20.928,6,3,48000,bird
2862,11757,Neomorphus-geoffroyi-61276.wav,20.928,12,3,48000,bird
2863,11798,Nephelomyias-pulcher-260924.wav,8.64653,0,3,44100,bird
2864,11799,Nephelomyias-pulcher-260924.wav,8.64653,3,3,44100,bird
2865,11876,Notharchus-hyperrhynchus-257062.wav,17.9984,0,3,44100,bird
2866,11877,Notharchus-hyperrhynchus-257062.wav,17.9984,3,3,44100,bird
2867,11878,Notharchus-hyperrhynchus-257062.wav,17.9984,6,3,44100,bird
2868,11879,Notharchus-hyperrhynchus-257063.wav,32.4702,6,3,44100,bird
2869,11880,Notharchus-hyperrhynchus-257063.wav,32.4702,18,3,44100,bird
2870,11881,Notharchus-hyperrhynchus-257063.wav,32.4702,21,3,44100,bird
2871,11882,Notharchus-hyperrhynchus-257063.wav,32.4702,27,3,44100,bird
2872,11883,Notharchus-hyperrhynchus-261837.wav,14.0539,0,3,44100,bird
2873,11884,Notharchus-hyperrhynchus-261837.wav,14.0539,3,3,44100,bird
2874,11885,Notharchus-hyperrhynchus-261837.wav,14.0539,6,3,44100,bird
2875,11886,Notharchus-hyperrhynchus-261837.wav,14.0539,9,3,44100,bird
2876,11941,Nyctibius-aethereus-39453.wav,57.864,0,3,48000,bird
2877,11942,Nyctibius-aethereus-39453.wav,57.864,3,3,48000,bird
2878,11943,Nyctibius-aethereus-39453.wav,57.864,6,3,48000,bird
2879,11944,Nyctibius-aethereus-39453.wav,57.864,9,3,48000,bird
2880,11945,Nyctibius-aethereus-39453.wav,57.864,48,3,48000,bird
2881,11946,Nyctibius-aethereus-39453.wav,57.864,51,3,48000,bird
2882,11947,Nyctibius-aethereus-39453.wav,57.864,54,3,48000,bird
2883,11950,Nyctibius-aethereus-257042.wav,11.6767,0,3,44100,bird
2884,11951,Nyctibius-aethereus-257042.wav,11.6767,3,3,44100,bird
2885,11952,Nyctibius-aethereus-257042.wav,11.6767,6,3,44100,bird
2886,11953,Nyctibius-bracteatus-336660.wav,26.976,0,3,48000,bird
2887,11954,Nyctibius-bracteatus-336660.wav,26.976,3,3,48000,bird
2888,11955,Nyctibius-bracteatus-336660.wav,26.976,21,3,48000,bird
2889,12001,Nyctibius-griseus-236386.wav,349.872,3,3,48000,bird
2890,12002,Nyctibius-griseus-236386.wav,349.872,6,3,48000,bird
2891,12003,Nyctibius-griseus-236386.wav,349.872,39,3,48000,bird
2892,12004,Nyctibius-griseus-236386.wav,349.872,42,3,48000,bird
2893,12005,Nyctibius-griseus-236386.wav,349.872,126,3,48000,bird
2894,12006,Nyctibius-griseus-236386.wav,349.872,129,3,48000,bird
2895,12007,Nyctibius-griseus-236386.wav,349.872,216,3,48000,bird
2896,12008,Nyctibius-griseus-236386.wav,349.872,219,3,48000,bird
2897,12009,Nyctibius-griseus-236386.wav,349.872,231,3,48000,bird
2898,12010,Nyctibius-griseus-236386.wav,349.872,234,3,48000,bird
2899,12011,Nyctibius-griseus-236386.wav,349.872,258,3,48000,bird
2900,12012,Nyctibius-griseus-236386.wav,349.872,261,3,48000,bird
2901,12013,Nyctibius-griseus-236386.wav,349.872,264,3,48000,bird
2902,12014,Nyctibius-griseus-236386.wav,349.872,294,3,48000,bird
2903,12015,Nyctibius-griseus-236386.wav,349.872,297,3,48000,bird
2904,12016,Nyctibius-griseus-236386.wav,349.872,339,3,48000,bird
2905,12017,Nyctibius-griseus-236386.wav,349.872,342,3,48000,bird
2906,12036,Nycticorax-nycticorax-428433.wav,6.89633,0,3,44100,bird
2907,12037,Nycticorax-nycticorax-428433.wav,6.89633,3,3,44100,bird
2908,12137,Nyctidromus-albicollis-127688.wav,19.5396,0,3,44100,bird
2909,12138,Nyctidromus-albicollis-127688.wav,19.5396,3,3,44100,bird
2910,12139,Nyctidromus-albicollis-127688.wav,19.5396,6,3,44100,bird
2911,12140,Nyctidromus-albicollis-127688.wav,19.5396,9,3,44100,bird
2912,12141,Nyctidromus-albicollis-127688.wav,19.5396,12,3,44100,bird
2913,12142,Nyctidromus-albicollis-127688.wav,19.5396,15,3,44100,bird
2914,12203,Nyctiphrynus-ocellatus-428649.wav,21.342,0,3,44100,bird
2915,12204,Nyctiphrynus-ocellatus-428649.wav,21.342,3,3,44100,bird
2916,12205,Nyctiphrynus-ocellatus-428649.wav,21.342,6,3,44100,bird
2917,12206,Nyctiphrynus-ocellatus-428649.wav,21.342,9,3,44100,bird
2918,12207,Nyctiphrynus-ocellatus-428649.wav,21.342,12,3,44100,bird
2919,12208,Nyctiphrynus-ocellatus-428649.wav,21.342,15,3,44100,bird
2920,12209,Nyctiphrynus-ocellatus-428649.wav,21.342,18,3,44100,bird
2921,12252,Nystalus-chacuru-233569.wav,27.1673,0,3,44100,bird
2922,12253,Nystalus-chacuru-233569.wav,27.1673,3,3,44100,bird
2923,12254,Nystalus-chacuru-233569.wav,27.1673,21,3,44100,bird
2924,12255,Nystalus-chacuru-233569.wav,27.1673,24,3,44100,bird
2925,12256,Nystalus-chacuru-504234.wav,29.8057,0,3,44100,bird
2926,12257,Nystalus-chacuru-504234.wav,29.8057,3,3,44100,bird
2927,12258,Nystalus-chacuru-504234.wav,29.8057,9,3,44100,bird
2928,12259,Nystalus-chacuru-504234.wav,29.8057,12,3,44100,bird
2929,12260,Nystalus-chacuru-504234.wav,29.8057,15,3,44100,bird
2930,12261,Nystalus-chacuru-504234.wav,29.8057,18,3,44100,bird
2931,12262,Nystalus-chacuru-504234.wav,29.8057,21,3,44100,bird
2932,12263,Nystalus-chacuru-504234.wav,29.8057,24,3,44100,bird
2933,12264,Nystalus-obamai-7063.wav,9.32571,0,3,44100,bird
2934,12265,Nystalus-obamai-7063.wav,9.32571,3,3,44100,bird
2935,12266,Nystalus-obamai-7063.wav,9.32571,6,3,44100,bird
2936,12298,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,0,3,44100,bird
2937,12299,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,6,3,44100,bird
2938,12300,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,9,3,44100,bird
2939,12301,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,12,3,44100,bird
2940,12302,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,15,3,44100,bird
2941,12303,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,18,3,44100,bird
2942,12304,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,21,3,44100,bird
2943,12305,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,27,3,44100,bird
2944,12306,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,30,3,44100,bird
2945,12307,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,33,3,44100,bird
2946,12308,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,36,3,44100,bird
2947,12309,Ochthoeca-cinnamomeiventris-65312.wav,46.6024,39,3,44100,bird
2948,12313,Ochthornis-littoralis-81817.wav,32.04,0,3,48000,bird
2949,12314,Ochthornis-littoralis-81817.wav,32.04,3,3,48000,bird
2950,12315,Ochthornis-littoralis-81817.wav,32.04,12,3,48000,bird
2951,12316,Ochthornis-littoralis-81817.wav,32.04,15,3,48000,bird
2952,12317,Ochthornis-littoralis-81817.wav,32.04,18,3,48000,bird
2953,12318,Ochthornis-littoralis-81817.wav,32.04,27,3,48000,bird
2954,12319,Ochthornis-littoralis-258895.wav,11.4416,0,3,44100,bird
2955,12320,Ochthornis-littoralis-258895.wav,11.4416,6,3,44100,bird
2956,12344,Odontophorus-balliviani-74432.wav,11.544,0,3,48000,bird
2957,12345,Odontophorus-balliviani-74432.wav,11.544,3,3,48000,bird
2958,12346,Odontophorus-balliviani-74432.wav,11.544,6,3,48000,bird
2959,12391,Odontophorus-speciosus-3107.wav,56.0849,0,3,44100,bird
2960,12392,Odontophorus-speciosus-3107.wav,56.0849,3,3,44100,bird
2961,12393,Odontophorus-speciosus-3107.wav,56.0849,6,3,44100,bird
2962,12394,Odontophorus-speciosus-3107.wav,56.0849,9,3,44100,bird
2963,12395,Odontophorus-speciosus-3107.wav,56.0849,12,3,44100,bird
2964,12396,Odontophorus-speciosus-3107.wav,56.0849,15,3,44100,bird
2965,12397,Odontophorus-speciosus-3107.wav,56.0849,18,3,44100,bird
2966,12398,Odontophorus-speciosus-3107.wav,56.0849,21,3,44100,bird
2967,12399,Odontophorus-speciosus-3107.wav,56.0849,24,3,44100,bird
2968,12400,Odontophorus-speciosus-3107.wav,56.0849,27,3,44100,bird
2969,12401,Odontophorus-speciosus-3107.wav,56.0849,30,3,44100,bird
2970,12402,Odontophorus-speciosus-3107.wav,56.0849,33,3,44100,bird
2971,12403,Odontophorus-speciosus-3107.wav,56.0849,36,3,44100,bird
2972,12404,Odontophorus-speciosus-3107.wav,56.0849,39,3,44100,bird
2973,12405,Odontophorus-speciosus-3107.wav,56.0849,42,3,44100,bird
2974,12406,Odontophorus-speciosus-3107.wav,56.0849,45,3,44100,bird
